ptl/train_loss,ptl/train_accuracy,ptl/val_loss,ptl/val_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.8289214968681335,0.65625,0.7689658999443054,0.725904643535614,1702109910,,True,1,7998e511,2023-12-09_08-18-30,32.018630266189575,32.018630266189575,6982,a189fc2a2978,172.28.0.12,32.018630266189575,1
