ptl/train_loss,ptl/train_accuracy,ptl/val_loss,ptl/val_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
2.3093721866607666,0.09375,2.305795431137085,0.09753289818763733,1702114520,,True,1,0c7f7fa9,2023-12-09_09-35-20,35.47805881500244,35.47805881500244,6982,a189fc2a2978,172.28.0.12,35.47805881500244,1
