ptl/train_loss,ptl/train_accuracy,ptl/val_loss,ptl/val_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.6259533762931824,0.734375,0.6024285554885864,0.7768092155456543,1701204291,,False,1,98f7d_00465,2023-11-28_20-44-51,51.65964865684509,51.65964865684509,43455,fc18ca2e968c,172.28.0.12,51.65964865684509,1
0.5392535328865051,0.828125,0.5662392973899841,0.7917906641960144,1701204326,,True,2,98f7d_00465,2023-11-28_20-45-26,35.84182596206665,87.50147461891174,43455,fc18ca2e968c,172.28.0.12,87.50147461891174,2
