ptl/train_loss,ptl/train_accuracy,ptl/val_loss,ptl/val_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.6046231389045715,0.75,0.48230382800102234,0.8160362243652344,1701191537,,False,1,98f7d_00231,2023-11-28_17-12-17,35.18359589576721,35.18359589576721,43455,fc18ca2e968c,172.28.0.12,35.18359589576721,1
0.44868722558021545,0.8125,0.43684789538383484,0.8333746194839478,1701191567,,False,2,98f7d_00231,2023-11-28_17-12-47,29.6648006439209,64.84839653968811,43455,fc18ca2e968c,172.28.0.12,64.84839653968811,2
0.40170803666114807,0.890625,0.41860973834991455,0.8430874347686768,1701191596,,False,3,98f7d_00231,2023-11-28_17-13-16,29.40320372581482,94.25160026550293,43455,fc18ca2e968c,172.28.0.12,94.25160026550293,3
0.37400686740875244,0.859375,0.4058053493499756,0.8481432199478149,1701191626,,True,4,98f7d_00231,2023-11-28_17-13-46,29.426900625228882,123.67850089073181,43455,fc18ca2e968c,172.28.0.12,123.67850089073181,4
