ptl/train_loss,ptl/train_accuracy,ptl/val_loss,ptl/val_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
1.174753189086914,0.546875,0.8648257851600647,0.6788651347160339,1702110520,,True,1,28a2f3b1,2023-12-09_08-28-40,32.31078600883484,32.31078600883484,6982,a189fc2a2978,172.28.0.12,32.31078600883484,1
