ptl/train_loss,ptl/train_accuracy,ptl/val_loss,ptl/val_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
1.0980974435806274,0.4375,1.0994868278503418,0.561759889125824,1702109629,,True,1,b9059c75,2023-12-09_08-13-49,31.78422236442566,31.78422236442566,6982,a189fc2a2978,172.28.0.12,31.78422236442566,1
