ptl/train_loss,ptl/train_accuracy,ptl/val_loss,ptl/val_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.44727933406829834,0.828125,0.5508533120155334,0.7910361886024475,1701202993,,False,1,98f7d_00445,2023-11-28_20-23-13,43.876537799835205,43.876537799835205,43455,fc18ca2e968c,172.28.0.12,43.876537799835205,1
0.37192675471305847,0.8125,0.5288543701171875,0.7977017164230347,1701203029,,True,2,98f7d_00445,2023-11-28_20-23-49,36.16367316246033,80.04021096229553,43455,fc18ca2e968c,172.28.0.12,80.04021096229553,2
