ptl/train_loss,ptl/train_accuracy,ptl/val_loss,ptl/val_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.7025270462036133,0.6875,0.7165935635566711,0.7222862243652344,1702125446,,True,1,864671a7,2023-12-09_12-37-26,42.016401052474976,42.016401052474976,6982,a189fc2a2978,172.28.0.12,42.016401052474976,1
